TimestampEpoch;BusChannel;ID;IDE;DLC;DataLength;Dir;EDL;BRS;DataBytes
1627076643.495650;1;545;0;8;8;0;0;0;9A00007A00000000
1627076643.495900;1;329;0;8;8;0;0;0;80AD70120020FF14
1627076643.499550;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.499800;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.500050;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.504900;1;316;0;8;8;0;0;0;0500000000140080
1627076643.505200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.505450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.505650;1;545;0;8;8;0;0;0;9A00007A00000000
1627076643.505900;1;329;0;8;8;0;0;0;D9AD70120020FF14
1627076643.507500;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.507700;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.508000;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.514900;1;316;0;8;8;0;0;0;0500000000140080
1627076643.515150;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.515400;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.515650;1;545;0;8;8;0;0;0;9A00007A00000000
1627076643.515900;1;329;0;8;8;0;0;0;D9AD70120020FF14
1627076643.516150;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.516400;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.516650;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.523800;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.524050;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.524300;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.524950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.525200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.525400;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.525650;1;545;0;8;8;0;0;0;9A00007A00000000
1627076643.525900;1;329;0;8;8;0;0;0;D9AD70120020FF14
1627076643.532200;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.532450;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.532700;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.534950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.535200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.535450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.535700;1;545;0;8;8;0;0;0;9A00007A00000000
1627076643.535900;1;329;0;8;8;0;0;0;D9AD70120020FF14
1627076643.540150;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.540400;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.540650;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.544900;1;316;0;8;8;0;0;0;0500000000140080
1627076643.545150;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.545400;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.545650;1;545;0;8;8;0;0;0;9A00007A00000000
1627076643.545900;1;329;0;8;8;0;0;0;D9AD70120020FF14
1627076643.548550;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.548800;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.549050;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.554950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.555200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.555400;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.555650;1;545;0;8;8;0;0;0;9A00007A00000000
1627076643.555900;1;329;0;8;8;0;0;0;D9AD70120020FF14
1627076643.556500;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.556750;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.557000;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.564850;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.565100;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.565350;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.565600;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.565850;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.566050;1;545;0;8;8;0;0;0;9A00007A00000000
1627076643.566300;1;329;0;8;8;0;0;0;D9AD70120020FF14
1627076643.566550;1;316;0;8;8;0;0;0;0500000000140080
1627076643.572800;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.573050;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.573300;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.574950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.575200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.575450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.575700;1;545;0;8;8;0;0;0;9A00007A00000000
1627076643.575900;1;329;0;8;8;0;0;0;D9AD70120020FF14
1627076643.581200;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.581450;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.581700;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.584950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.585150;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.585400;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.585650;1;545;0;8;8;0;0;0;9A00007A00000000
1627076643.585900;1;329;0;8;8;0;0;0;11AD70120020FF14
1627076643.589150;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.589400;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.589650;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.594950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.595200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.595450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.595650;1;545;0;8;8;0;0;0;9A00007A00000000
1627076643.595900;1;329;0;8;8;0;0;0;11AD70120020FF14
1627076643.597550;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.597800;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.598050;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.604900;1;316;0;8;8;0;0;0;0500000000140080
1627076643.605200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.605400;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.605700;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.605950;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.606150;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.606400;1;545;0;8;8;0;0;0;9A00007A00000000
1627076643.606650;1;329;0;8;8;0;0;0;11AD70120020FF14
1627076643.613850;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.614100;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.614350;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.614950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.615150;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.615400;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.615650;1;545;0;8;8;0;0;0;9A00007A00000000
1627076643.615900;1;329;0;8;8;0;0;0;11AD70120020FF14
1627076643.621800;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.622050;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.622300;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.624950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.625200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.625450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.625650;1;545;0;8;8;0;0;0;9A00007A00000000
1627076643.625900;1;329;0;8;8;0;0;0;11AD70120020FF14
1627076643.630200;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.630450;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.630700;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.634950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.635200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.635450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.635700;1;545;0;8;8;0;0;0;9A00007A00000000
1627076643.635950;1;329;0;8;8;0;0;0;11AD70120020FF14
1627076643.638100;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.638350;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.638600;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.644950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.645200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.645450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.645650;1;545;0;8;8;0;0;0;9A00007A00000000
1627076643.645900;1;329;0;8;8;0;0;0;11AD70120020FF14
1627076643.646600;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.646800;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.647050;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.654400;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.654650;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.654900;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.655150;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.655350;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.655600;1;545;0;8;8;0;0;0;9A00007A00000000
1627076643.655850;1;329;0;8;8;0;0;0;11AD70120020FF14
1627076643.656100;1;316;0;8;8;0;0;0;0500000000140080
1627076643.662850;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.663100;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.663350;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.664950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.665200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.665450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.665700;1;545;0;8;8;0;0;0;9A00007A00000000
1627076643.665900;1;329;0;8;8;0;0;0;40AD70120020FF14
1627076643.670800;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.671000;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.671250;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.674950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.675200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.675400;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.675650;1;545;0;8;8;0;0;0;9A00007A00000000
1627076643.675900;1;329;0;8;8;0;0;0;40AD70120020FF14
1627076643.679150;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.679400;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.679650;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.684950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.685200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.685400;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.685650;1;545;0;8;8;0;0;0;9A00007A00000000
1627076643.685900;1;329;0;8;8;0;0;0;40AD70120020FF14
1627076643.687100;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.687350;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.687600;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.694950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.695200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.695450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.695700;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.695900;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.696150;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.696400;1;545;0;8;8;0;0;0;9A00007A00000000
1627076643.696650;1;329;0;8;8;0;0;0;40AD70120020FF14
1627076643.703450;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.703650;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.703900;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.704950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.705200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.705450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.705700;1;545;0;8;8;0;0;0;9A00007B00000000
1627076643.705900;1;329;0;8;8;0;0;0;40AD70120020FF14
1627076643.711800;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.712050;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.712300;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.714950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.715200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.715450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.715650;1;545;0;8;8;0;0;0;9A00007B00000000
1627076643.715900;1;329;0;8;8;0;0;0;40AD70120020FF14
1627076643.719800;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.720050;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.720300;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.725000;1;316;0;8;8;0;0;0;0500000000140080
1627076643.725200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.725450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.725700;1;545;0;8;8;0;0;0;9A00007B00000000
1627076643.725900;1;329;0;8;8;0;0;0;40AD70120020FF14
1627076643.728200;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.728400;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.728650;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.734950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.735200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.735450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.735700;1;545;0;8;8;0;0;0;9A00007B00000000
1627076643.735950;1;329;0;8;8;0;0;0;40AD70120020FF14
1627076643.736200;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.736400;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.736650;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.744500;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.744700;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.744950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.745200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.745450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.745700;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.745950;1;545;0;8;8;0;0;0;9A00007B00000000
1627076643.746200;1;329;0;8;8;0;0;0;80AD70120020FF14
1627076643.752400;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.752650;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.752950;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.754950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.755200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.755450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.755700;1;545;0;8;8;0;0;0;9A00007B00000000
1627076643.755900;1;329;0;8;8;0;0;0;80AD70120020FF14
1627076643.760850;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.761100;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.761300;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.764950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.765200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.765450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.765700;1;545;0;8;8;0;0;0;9A00007B00000000
1627076643.765950;1;329;0;8;8;0;0;0;80AD70120020FF14
1627076643.768750;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.769000;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.769250;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.774950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.775200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.775450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.775700;1;545;0;8;8;0;0;0;9A00007B00000000
1627076643.775950;1;329;0;8;8;0;0;0;80AD70120020FF14
1627076643.777150;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.777400;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.777650;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.784950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.785200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.785450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.785700;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.785950;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.786200;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.786450;1;545;0;8;8;0;0;0;9A00007B00000000
1627076643.786650;1;329;0;8;8;0;0;0;80AD70120020FF14
1627076643.793500;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.793750;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.794000;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.795000;1;316;0;8;8;0;0;0;0500000000140080
1627076643.795250;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.795450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.795700;1;545;0;8;8;0;0;0;9A00007B00000000
1627076643.795950;1;329;0;8;8;0;0;0;80AD70120020FF14
1627076643.801400;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.801650;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.801900;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.804950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.805200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.805450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.805700;1;545;0;8;8;0;0;0;9A00007B00000000
1627076643.805950;1;329;0;8;8;0;0;0;80AD70120020FF14
1627076643.809800;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.810050;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.810300;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.814950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.815200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.815450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.815700;1;545;0;8;8;0;0;0;9A00007B00000000
1627076643.815900;1;329;0;8;8;0;0;0;80AD70120020FF14
1627076643.817700;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.817950;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.818250;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.825000;1;316;0;8;8;0;0;0;0500000000140080
1627076643.825250;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.825450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.825700;1;545;0;8;8;0;0;0;9A00007B00000000
1627076643.825950;1;329;0;8;8;0;0;0;D9AD70120020FF14
1627076643.826200;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.826450;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.826700;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.834000;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.834250;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.834500;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.834950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.835200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.835450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.835700;1;545;0;8;8;0;0;0;9A00007B00000000
1627076643.835900;1;329;0;8;8;0;0;0;D9AD70120020FF14
1627076643.842450;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.842700;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.842950;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.844950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.845200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.845450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.845700;1;545;0;8;8;0;0;0;9A00007B00000000
1627076643.845900;1;329;0;8;8;0;0;0;D9AD70120020FF14
1627076643.850350;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.850600;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.850850;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.854950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.855200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.855450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.855700;1;545;0;8;8;0;0;0;9A00007B00000000
1627076643.855950;1;329;0;8;8;0;0;0;D9AD70120020FF14
1627076643.858750;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.859000;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.859300;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.864950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.865200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.865450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.865700;1;545;0;8;8;0;0;0;9A00007B00000000
1627076643.865950;1;329;0;8;8;0;0;0;D9AD70120020FF14
1627076643.866700;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.866950;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.867200;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.874950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.875200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.875450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.875700;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.875950;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.876200;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.876450;1;545;0;8;8;0;0;0;9A00007B00000000
1627076643.876700;1;329;0;8;8;0;0;0;D9AD70120020FF14
1627076643.883050;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.883250;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.883500;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.885000;1;316;0;8;8;0;0;0;0500000000140080
1627076643.885200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.885450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.885700;1;545;0;8;8;0;0;0;9A00007B00000000
1627076643.885950;1;329;0;8;8;0;0;0;D9AD70120020FF14
1627076643.891450;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.891700;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.891950;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.894950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.895250;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.895450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.895700;1;545;0;8;8;0;0;0;9A00007B00000000
1627076643.895950;1;329;0;8;8;0;0;0;D9AD70120020FF14
1627076643.899400;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.899650;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.899850;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.904950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.905200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.905450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.905700;1;545;0;8;8;0;0;0;9A00007B00000000
1627076643.905950;1;329;0;8;8;0;0;0;11AD70120020FF14
1627076643.907800;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.908050;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.908300;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.915000;1;316;0;8;8;0;0;0;0500000000140080
1627076643.915200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.915450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.915700;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.915950;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.916200;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.916450;1;545;0;8;8;0;0;0;9A00007B00000000
1627076643.916700;1;329;0;8;8;0;0;0;11AD70120020FF14
1627076643.924100;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.924350;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.924600;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.925000;1;316;0;8;8;0;0;0;0500000000140080
1627076643.925250;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.925500;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.925700;1;545;0;8;8;0;0;0;9A00007B00000000
1627076643.925950;1;329;0;8;8;0;0;0;11AD70120020FF14
1627076643.932000;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.932250;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.932500;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.934950;1;316;0;8;8;0;0;0;0500000000140080
1627076643.935200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.935450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.935700;1;545;0;8;8;0;0;0;9A00007B00000000
1627076643.935950;1;329;0;8;8;0;0;0;11AD70120020FF14
1627076643.940450;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.940650;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.940950;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.945000;1;316;0;8;8;0;0;0;0500000000140080
1627076643.945200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.945450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.945700;1;545;0;8;8;0;0;0;9A00007B00000000
1627076643.945950;1;329;0;8;8;0;0;0;11AD70120020FF14
1627076643.948350;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.948600;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.948850;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.955000;1;316;0;8;8;0;0;0;0500000000140080
1627076643.955250;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.955450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.955700;1;545;0;8;8;0;0;0;9A00007B00000000
1627076643.955950;1;329;0;8;8;0;0;0;11AD70120020FF14
1627076643.956850;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.957100;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.957350;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.964650;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.964850;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.965100;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.965350;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.965600;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.965850;1;545;0;8;8;0;0;0;9A00007B00000000
1627076643.966100;1;329;0;8;8;0;0;0;11AD70120020FF14
1627076643.966350;1;316;0;8;8;0;0;0;0500000000140080
1627076643.973100;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.973350;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.973550;1;370;0;8;8;0;0;0;FF00000000000000
1627076643.975000;1;316;0;8;8;0;0;0;0500000000140080
1627076643.975200;1;260;0;8;8;0;0;0;1B00000000FF0000
1627076643.975450;1;2A0;0;8;8;0;0;0;00009600D7330000
1627076643.975700;1;545;0;8;8;0;0;0;9A00007B00000000
1627076643.975950;1;329;0;8;8;0;0;0;11AD70120020FF14
1627076643.981000;1;440;0;8;8;0;0;0;00000004FF000000
1627076643.981250;1;43F;0;8;8;0;0;0;004040FF6A000000
1627076643.981500;1;370;0;8;8;0;0;0;FF00000000000000
